,date,positive_sentiment,stock
4195,2020-09-21,1,TLKM
4196,2020-09-18,1,TLKM
4197,2020-09-17,0,TLKM
4198,2020-09-16,0,TLKM
4199,2020-09-15,1,TLKM
4200,2020-09-14,1,TLKM
4201,2020-09-11,0,TLKM
4202,2020-09-10,0,TLKM
4203,2020-09-09,0,TLKM
4204,2020-09-08,1,TLKM
4205,2020-09-07,1,TLKM
4206,2020-09-04,0,TLKM
4207,2020-09-03,1,TLKM
4208,2020-09-02,0,TLKM
4209,2020-09-01,0,TLKM
4210,2020-08-31,0,TLKM
4211,2020-08-28,0,TLKM
4212,2020-08-27,1,TLKM
4213,2020-08-26,0,TLKM
4214,2020-08-25,0,TLKM
4215,2020-08-24,0,TLKM
4216,2020-08-19,1,TLKM
4217,2020-08-18,1,TLKM
4218,2020-08-14,1,TLKM
4219,2020-08-13,1,TLKM
4220,2020-08-12,0,TLKM
4221,2020-08-11,0,TLKM
4222,2020-08-10,0,TLKM
4223,2020-08-07,0,TLKM
4224,2020-08-06,1,TLKM
4225,2020-08-05,0,TLKM
4226,2020-08-04,0,TLKM
4227,2020-08-03,1,TLKM
4228,2020-07-30,1,TLKM
4229,2020-07-29,0,TLKM
4230,2020-07-28,1,TLKM
4231,2020-07-27,0,TLKM
4232,2020-07-24,1,TLKM
4233,2020-07-23,0,TLKM
4234,2020-07-22,1,TLKM
4235,2020-07-21,0,TLKM
4236,2020-07-20,0,TLKM
4237,2020-07-17,1,TLKM
4238,2020-07-16,0,TLKM
4239,2020-07-15,1,TLKM
4240,2020-07-14,0,TLKM
4241,2020-07-13,1,TLKM
4242,2020-07-10,0,TLKM
4243,2020-07-09,1,TLKM
4244,2020-07-08,1,TLKM
4245,2020-07-07,0,TLKM
4246,2020-07-06,0,TLKM
4247,2020-07-03,1,TLKM
4248,2020-07-02,0,TLKM
4249,2020-07-01,0,TLKM
4250,2020-06-30,0,TLKM
4251,2020-06-29,1,TLKM
4252,2020-06-26,1,TLKM
4253,2020-06-25,1,TLKM
4254,2020-06-24,0,TLKM
4255,2020-06-23,0,TLKM
4256,2020-06-22,0,TLKM
4257,2020-06-19,1,TLKM
4258,2020-06-18,0,TLKM
4259,2020-06-17,1,TLKM
4260,2020-06-16,1,TLKM
4261,2020-06-15,0,TLKM
4262,2020-06-12,0,TLKM
4263,2020-06-11,0,TLKM
4264,2020-06-10,0,TLKM
4265,2020-06-09,0,TLKM
4266,2020-06-08,0,TLKM
4267,2020-06-05,1,TLKM
4268,2020-06-04,1,TLKM
4269,2020-06-03,1,TLKM
4270,2020-06-02,1,TLKM
4271,2020-05-29,0,TLKM
4272,2020-05-28,0,TLKM
4273,2020-05-27,1,TLKM
4274,2020-05-26,0,TLKM
4275,2020-05-20,0,TLKM
4276,2020-05-19,1,TLKM
4277,2020-05-18,0,TLKM
4278,2020-05-15,0,TLKM
4279,2020-05-14,0,TLKM
4280,2020-05-13,0,TLKM
4281,2020-05-12,1,TLKM
4282,2020-05-11,0,TLKM
4283,2020-05-08,0,TLKM
4284,2020-05-06,0,TLKM
4285,2020-05-05,0,TLKM
4286,2020-05-04,0,TLKM
4287,2020-04-30,1,TLKM
4288,2020-04-29,1,TLKM
4289,2020-04-28,1,TLKM
4290,2020-04-27,1,TLKM
4291,2020-04-24,0,TLKM
4292,2020-04-23,1,TLKM
4293,2020-04-22,0,TLKM
4294,2020-04-21,0,TLKM
4295,2020-04-20,1,TLKM
4296,2020-04-17,0,TLKM
4297,2020-04-16,0,TLKM
4298,2020-04-15,1,TLKM
4299,2020-04-14,1,TLKM
4300,2020-04-13,1,TLKM
4301,2020-04-09,0,TLKM
4302,2020-04-08,0,TLKM
4303,2020-04-07,1,TLKM
4304,2020-04-06,1,TLKM
4305,2020-04-03,1,TLKM
4306,2020-04-02,0,TLKM
4307,2020-04-01,0,TLKM
4308,2020-03-31,1,TLKM
4309,2020-03-30,1,TLKM
4310,2020-03-27,1,TLKM
4311,2020-03-26,0,TLKM
4312,2020-03-24,0,TLKM
4313,2020-03-23,1,TLKM
4314,2020-03-20,0,TLKM
4315,2020-03-19,0,TLKM
4316,2020-03-18,0,TLKM
4317,2020-03-17,0,TLKM
4318,2020-03-16,0,TLKM
4319,2020-03-13,1,TLKM
4320,2020-03-12,0,TLKM
